"","SamplingTime","TrainRiskP","TrainRiskAUC","TestRiskP","TestRiskAUC","TCGARiskP","TCGARiskAUC","GEO1RiskP","GEO1RiskAUC","GEO2RiskP","GEO2RiskAUC","GeneNums"
"568",631,8.24195148059775e-06,0.849830203113375,0.064712723233636,0.792465763968389,6.13324494330965e-06,0.781375311444369,NA,NA,NA,NA,4
"569",632,2.02674009850544e-06,0.880951634552793,0.0829444903517714,0.713294060489602,1.28462565073777e-05,0.792855428278055,NA,NA,NA,NA,6
"570",633,3.93329999191306e-09,0.924020078361596,0.0171998155915323,0.730611991262472,2.03574300832449e-08,0.822163099360174,NA,NA,NA,NA,9
"571",634,2.76514470755882e-07,0.854727133797585,0.533113067185312,0.619647652336297,0.000511388294959794,0.691482065879679,NA,NA,NA,NA,9
"572",635,2.05232150621827e-06,0.801122948979341,0.0739102162102262,0.60938384210293,2.18186700678484e-06,0.694988043384048,NA,NA,NA,NA,3
"573",636,1.57540845067567e-11,0.945256538361865,0.847962860472555,0.670130977041263,9.46978911258469e-08,0.828638221612342,NA,NA,NA,NA,15
"574",637,2.4769051307909e-05,0.8798678976872,0.333836144870366,0.748924652361765,0.000277174352875392,0.756938634247915,NA,NA,NA,NA,6
"575",638,3.29754791609721e-07,0.923284863515269,0.00369510463394866,0.726367983088276,2.29129693840259e-07,0.800319546514079,NA,NA,NA,NA,9
"576",639,1.32288885279797e-08,0.933547207875954,0.129589563604911,0.80136242971177,1.82726660205821e-07,0.856973405868857,NA,NA,NA,NA,13
"577",640,7.71974255095862e-12,0.979283197891356,0.317016395418549,0.565622335321565,5.13675222499622e-05,0.801378251854761,NA,NA,NA,NA,12
"578",641,6.56426222138974e-06,0.901876332005637,0.293474846020322,0.572691703062127,0.00018413534604555,0.730327802904452,NA,NA,NA,NA,6
"579",643,3.48328832572725e-06,0.836353043687033,0.242185038322986,0.592858066205575,2.42917029509677e-05,0.701097074281537,NA,NA,NA,NA,2
"580",644,2.60690263945801e-07,0.978357248337058,0.398804883900375,0.816430485206718,4.01890946197353e-05,0.920365167545427,NA,NA,NA,NA,14
"581",645,1.58747008775579e-06,0.954982236960818,0.569009091131943,0.636039689211904,0.000219591689245931,0.740917558491824,NA,NA,NA,NA,11
"582",646,2.9361833876766e-09,0.928586704696549,0.738283633736948,0.623854240461865,3.8368552292568e-06,0.783384720812004,NA,NA,NA,NA,8
"583",647,4.09821675635804e-09,0.925582673974107,0.958839424667103,0.540363082678357,0.000167746000684222,0.691045334721965,NA,NA,NA,NA,8
"584",648,2.93581159252963e-08,0.942128160982816,0.838597659752852,0.547947115352689,0.000332297568006038,0.718867858899145,NA,NA,NA,NA,9
"585",649,6.26835654773837e-06,0.954044658337232,0.353877718767664,0.584245741701821,0.000593313779294898,0.730959083780676,NA,NA,NA,NA,8
"586",650,0.000112401245005813,0.841139672207787,0.0750920968099464,0.633231480457392,4.6085663326632e-05,0.721337526448703,NA,NA,NA,NA,5
"587",651,5.23579745143038e-09,0.977697396407177,0.0461598716126843,0.664868980149596,4.55531045330275e-08,0.818853655316442,NA,NA,NA,NA,15
"588",652,6.28265107025886e-05,0.864665385642086,0.606881640338229,0.616396154953061,0.00114190361321086,0.758031183848655,NA,NA,NA,NA,6
"589",653,2.53845118978923e-08,0.999183356976854,0.0140280058499484,0.641235683518278,4.65539612818326e-08,0.801602892624039,NA,NA,NA,NA,16
"590",654,4.63678606064234e-09,0.910072565527645,0.170123796223964,0.612042511560487,4.03581571632916e-07,0.798756229092459,NA,NA,NA,NA,9
"591",655,6.72824200024645e-07,0.962575906538093,0.0254673395312409,0.718657315585417,4.36079186639295e-06,0.813378962953553,NA,NA,NA,NA,10
"592",656,1.16087079824311e-07,0.948529989293069,0.0632867707288798,0.705442878816504,7.8310000080477e-07,0.841093689953092,NA,NA,NA,NA,9
"593",658,5.59262228547208e-07,0.930825190566539,0.123796088601561,0.721605160352307,1.06351727285389e-05,0.838130347512608,NA,NA,NA,NA,15
"594",659,4.39554187649867e-07,0.872269279497132,0.773427061724891,0.602011735905702,4.37375755347095e-05,0.735049943462508,NA,NA,NA,NA,9
"595",660,7.10936821984268e-17,0.981709960235731,0.391330846002895,0.753859080896572,9.40401735454742e-09,0.874171406555915,NA,NA,NA,NA,14
"596",661,8.94882121079157e-07,0.909557174048015,0.00863238888291416,0.774347192271778,3.01870913546081e-08,0.809678665904837,NA,NA,NA,NA,8
"597",662,1.27677760626561e-09,0.991226700373773,0.208777364429988,0.590285279685452,1.93353272056202e-06,0.746985174920929,NA,NA,NA,NA,13
"598",663,3.10363226774494e-05,0.922744364354254,0.425472739645225,0.693766925817701,0.00107799090251009,0.798539909434975,NA,NA,NA,NA,7
"599",664,1.35098598956072e-10,0.904951909868891,0.349652119426216,0.760659805693931,8.46472041082099e-07,0.807767716649759,NA,NA,NA,NA,13
"600",665,5.25624040719536e-06,0.934327861534976,0.425707438219984,0.550954667271532,0.000283985144710914,0.705332537780048,NA,NA,NA,NA,4
"601",666,1.41223340186154e-06,0.847284689091989,0.0678668405746469,0.741686407474516,0.000136805239923839,0.791426131694511,NA,NA,NA,NA,8
"602",667,3.51797946369952e-08,0.963629295379394,0.262613517508094,0.629571072554295,8.23961693865153e-06,0.783650777846762,NA,NA,NA,NA,11
"603",668,1.15831253091492e-08,0.941622361547711,0.861181120616485,0.579319095857865,5.34769714769974e-05,0.802625848214543,NA,NA,NA,NA,9
"604",669,4.76475920400639e-07,0.882771880713051,0.00249478239176077,0.771942814401851,1.02374085502095e-09,0.819875422274254,NA,NA,NA,NA,10
"605",670,5.4958940044698e-09,0.943142277342374,0.0426773820585131,0.699096324527681,4.94604842874892e-08,0.79444007008012,NA,NA,NA,NA,16
"606",671,2.95595900073595e-10,0.960206433408941,0.28184870848781,0.740946820271852,4.06795011521353e-06,0.813559234441042,NA,NA,NA,NA,8
"607",672,9.53969424348313e-08,0.985080551307166,0.068749671954214,0.644053696880527,0.050134251577874,0.745200349522645,NA,NA,NA,NA,13
"608",673,0.00227212073643934,0.788924447282542,0.0640702555862114,0.722184616049419,0.000169668462736319,0.738835747023643,NA,NA,NA,NA,2
"609",674,7.0329852604326e-05,0.892713163166532,0.00136530373254539,0.817483537001152,2.06393748544628e-06,0.827270255993046,NA,NA,NA,NA,7
"610",675,3.39996586359364e-08,0.998134975184777,0.177992881497437,0.612859743398659,1.75676793837822e-05,0.777068984970017,NA,NA,NA,NA,11
"611",677,0.000132397963500645,0.865881058748233,0.510556544862387,0.651273364638243,0.0072390497783585,0.731332711933637,NA,NA,NA,NA,7
"612",678,6.84616795823238e-13,0.94205738388151,0.147335652075861,0.754640703216276,2.83226543797689e-09,0.857038774455877,NA,NA,NA,NA,15
"613",679,0.000852048303408641,0.817940551880339,0.212294215357681,0.677514214817268,0.00445173619142838,0.734663412035748,NA,NA,NA,NA,2
"614",680,1.99025312453459e-07,0.888461573999441,0.0114255597341769,0.791936105908915,1.58746323462023e-07,0.829704759196678,NA,NA,NA,NA,7
"615",681,1.08764352929275e-06,0.944514948024365,0.222684870528752,0.657798485565734,4.95396015401473e-06,0.806881685474386,NA,NA,NA,NA,9
"616",682,3.65441943535312e-07,0.89111554014613,0.492776129376478,0.71912881429639,1.4708587639208e-05,0.777145044649243,NA,NA,NA,NA,8
"617",683,8.92054061345783e-09,0.931247392869366,0.0595268542164875,0.61874790377,8.31248818703033e-07,0.765141594720034,NA,NA,NA,NA,12
"618",684,4.0028545001866e-09,0.947335503258038,0.00248512978880643,0.743029187338287,1.42177792099515e-09,0.856322594585435,NA,NA,NA,NA,12
"619",685,1.50419732466827e-07,0.921854395184369,0.375520193201332,0.653130528210042,1.94539037735791e-05,0.792292242071834,NA,NA,NA,NA,9
"620",686,1.99826548058654e-13,1,0.0323891474346281,0.707143875520484,1.06609585562947e-09,0.863222509732497,NA,NA,NA,NA,20
"621",687,3.77704014756221e-08,0.956906794467472,0.42142314891581,0.605818128787214,9.08815815361981e-05,0.726419684954166,NA,NA,NA,NA,11
"622",688,8.5984212211244e-09,0.9472539747964,0.313061357434847,0.671284770341525,4.54698389861245e-06,0.797060864715751,NA,NA,NA,NA,9
"623",690,8.1641806339831e-13,0.970073833292168,0.406169043056918,0.652890980289379,7.01685296753538e-07,0.801801658994869,NA,NA,NA,NA,11
"624",691,6.59572641046922e-11,0.924452333641468,0.969981308991384,0.596017650148935,2.99722026618228e-06,0.760342067192693,NA,NA,NA,NA,9
"625",692,0.000150259971885755,0.918832254224863,0.131240343485931,0.550095800247738,0.00034110326288068,0.671647673995889,NA,NA,NA,NA,5
"626",693,3.45183250894958e-11,0.975348138406979,0.0798299683829188,0.747361245941327,5.38371220623614e-08,0.868043400099962,NA,NA,NA,NA,18
"627",694,2.6613952964107e-08,0.970130309872742,0.0294295614587145,0.66896736926095,7.42537555856705e-08,0.813392753709573,NA,NA,NA,NA,13
"628",695,1.89369113411088e-06,0.899982413739491,0.262471060871315,0.683564039273309,5.9767001113871e-05,0.804186266134149,NA,NA,NA,NA,5
"629",696,1.72822822235897e-09,0.979463970595791,0.116568932603917,0.713632972045082,3.45857990084177e-08,0.848585018927058,NA,NA,NA,NA,11
"630",697,1.6189172288563e-08,0.905968390396133,0.192528825819463,0.753044959087233,6.43558622563602e-06,0.82738298673207,NA,NA,NA,NA,10
"631",698,5.77843292727477e-10,0.944482824686402,0.835725302767471,0.593624229217122,6.41213566756511e-05,0.77003786108362,NA,NA,NA,NA,10
"632",700,0.000740855280859184,0.787315700412398,0.210782310062906,0.648170165143964,0.00113136677151044,0.715279096204987,NA,NA,NA,NA,3
"633",701,2.50659895943354e-08,0.919812495893493,0.164043949798739,0.643112194395214,1.5766606695149e-06,0.730316665428162,NA,NA,NA,NA,8
"634",702,2.48763925575405e-05,0.868784914595231,0.322332083684529,0.649771444925092,0.00149244657967839,0.745173842401416,NA,NA,NA,NA,3
"635",703,7.76842630840266e-08,0.951547923260405,0.670576880762011,0.646089471001254,2.54236550731212e-05,0.801132757078042,NA,NA,NA,NA,11
"636",704,9.17148748122915e-09,0.970091073421554,0.84190683083527,0.636594841707632,0.000103656153275516,0.806568650420347,NA,NA,NA,NA,12
"637",705,5.17066451694901e-08,0.861660763845427,0.0199272967301314,0.73604397889246,2.27948793355626e-06,0.780867298347466,NA,NA,NA,NA,4
"638",706,2.91820153261649e-06,0.909841209618456,0.366431385678223,0.66965135647368,3.12781155489438e-05,0.774545506932684,NA,NA,NA,NA,10
"639",707,1.84106314014337e-07,0.931598761656863,0.159341014587449,0.728325289092152,1.06801189786326e-05,0.814517669785069,NA,NA,NA,NA,11
"640",708,1.72972046794104e-09,0.931545885367503,0.0282269993210511,0.790729119592472,1.66649116750781e-08,0.794546804252869,NA,NA,NA,NA,11
"641",709,6.15559492953021e-10,0.982954952445878,0.57069344244804,0.478523034477168,0.000101675187827795,0.695286445683273,NA,NA,NA,NA,18
"642",710,9.3323663612217e-09,0.950675131637852,0.013221718428548,0.675505477622852,2.95892592780421e-10,0.785407715270174,NA,NA,NA,NA,9
"643",711,5.55628151574035e-06,0.905966913355838,0.00403901714502068,0.742770772920383,7.71975621992517e-08,0.813650869264825,NA,NA,NA,NA,10
"644",712,1.55389671129482e-11,0.944365954197901,0.092423885560665,0.617970266181198,1.03663047486836e-07,0.776190970928881,NA,NA,NA,NA,13
"645",713,8.53556071575835e-08,0.916894795974783,0.17796752579475,0.665162959579387,1.71612094367151e-07,0.804314539918937,NA,NA,NA,NA,7
"646",714,5.01776401092718e-11,0.991283258206706,0.0279683178047042,0.659204000535856,6.98774314065594e-09,0.787870991497809,NA,NA,NA,NA,13
"647",715,7.87308259111621e-08,0.898651585744743,0.316833151067636,0.644456037151256,0.000521678510098229,0.751901697424746,NA,NA,NA,NA,7
"648",716,2.3318549230555e-11,0.930929016780075,0.70276078270647,0.624738393405965,2.66909329585426e-05,0.781097306487237,NA,NA,NA,NA,8
"649",717,1.45989324473538e-08,0.942502638304972,0.0967730802492394,0.706940132875959,2.0041420171944e-07,0.801843674230777,NA,NA,NA,NA,16
"650",718,3.91903475667313e-06,0.944601806565541,0.0807640092055318,0.631866384172939,2.23438999717209e-06,0.74293132067101,NA,NA,NA,NA,10
"651",719,4.99905351855242e-09,0.920368019301543,0.221131919585276,0.70640799527975,3.45131286660366e-07,0.808652085848102,NA,NA,NA,NA,14
"652",720,2.27650080273204e-06,0.930542269760754,0.248093581393897,0.685053508506218,6.11767841601901e-05,0.789350689360103,NA,NA,NA,NA,5
"653",721,3.95357206369773e-08,0.918511923501073,0.704946403556621,0.696740960586473,1.90673127458114e-05,0.811098855000003,NA,NA,NA,NA,8
"654",722,1.57792748165796e-05,0.824228839983659,0.997066055862496,0.640498070614528,0.00584450713128871,0.701926572075205,NA,NA,NA,NA,5
"655",723,9.51194577272579e-08,0.936249145673509,0.440306352388513,0.669352703005239,0.000258135942003531,0.802768450023135,NA,NA,NA,NA,10
"656",724,0.000123331719532984,0.860274897119645,0.319218607074662,0.755134066758786,0.000192980059364285,0.784204847119165,NA,NA,NA,NA,5
"657",725,8.11102395396202e-06,0.860538911961797,0.309444235991984,0.800003036857047,0.000134558596017944,0.802125387045202,NA,NA,NA,NA,6
"658",726,2.53769399779305e-10,0.975374264289619,0.421318734610898,0.628787042386117,8.76424074587247e-07,0.851892699129673,NA,NA,NA,NA,17
"659",727,1.09948759553079e-08,0.95065386573052,0.0317536211165909,0.760274467044828,1.07296449356441e-07,0.834428020971126,NA,NA,NA,NA,12
"660",729,1.44356283596377e-06,0.936036331571664,0.443861095604763,0.707627955852098,5.97076738373921e-05,0.822869095496894,NA,NA,NA,NA,10
"661",730,2.71715756023076e-12,0.937773010256558,0.77919147574697,0.707354006636195,1.67886222756701e-07,0.784456434546964,NA,NA,NA,NA,10
"662",731,1.05028418485535e-06,0.982964944385271,0.230168439859636,0.725113879605479,2.76631793205437e-05,0.778363573099554,NA,NA,NA,NA,10
"663",732,1.53821518576715e-07,0.952381060689263,0.183272274743582,0.69257000283813,2.93370710760001e-06,0.80034894662077,NA,NA,NA,NA,11
"664",733,9.83780163430102e-10,0.927460936801324,0.0115244858502313,0.661645508354939,6.99814838976471e-09,0.783673739558842,NA,NA,NA,NA,8
"665",734,0.00113633265148197,0.813104497151916,0.212545702574543,0.618249536546323,0.00098910700989632,0.667516724136996,NA,NA,NA,NA,2
"666",735,6.13465867312366e-12,0.974331788547661,0.973448392448834,0.717860844794337,1.37799894204633e-06,0.824412815972797,NA,NA,NA,NA,13
"667",737,0.00074116885343084,0.823716789166159,0.452410481271986,0.66447951670133,0.00316164269366567,0.726768755613208,NA,NA,NA,NA,3
"668",738,2.47110395565245e-08,0.939070840133443,0.238662081676312,0.590255478122217,5.72093299435541e-06,0.775645419613078,NA,NA,NA,NA,10
"669",739,1.93642629736365e-06,0.947194302700151,0.0187625326234122,0.659968890326489,4.21207813698901e-07,0.800744923585924,NA,NA,NA,NA,8
"670",740,0.000330859360517733,0.922968352816592,0.0459732746234226,0.689731899753474,0.000182387657068906,0.76464941006655,NA,NA,NA,NA,8
"671",742,1.11865114638678e-06,0.922163893347918,0.0491034640410672,0.709211373474852,1.5230126125449e-06,0.807822489988266,NA,NA,NA,NA,7
"672",743,1.03393044950675e-08,0.962657292506595,0.0172695895329956,0.715106556247876,2.70202484681213e-08,0.830616365825197,NA,NA,NA,NA,11
"673",744,2.35656467857221e-07,0.96526233895125,0.516209113900737,0.692161216647777,5.58041308365589e-05,0.815935344227706,NA,NA,NA,NA,15
"674",746,0.000238340293679182,0.863899500371145,0.199011820733479,0.692731014415367,0.00110275293885137,0.784244811087707,NA,NA,NA,NA,7
"675",747,1.05989035883638e-05,0.927714637150567,0.298732721344937,0.741447732923134,0.000106974904504638,0.837102927668951,NA,NA,NA,NA,10
"676",748,3.67486198071553e-10,0.959259756608909,0.840025791450932,0.667180221354862,6.18817644305412e-05,0.806513084044216,NA,NA,NA,NA,15
"677",749,0.00551744810292851,0.72224414290758,0.532473210254515,0.486487407581351,0.181197125139935,0.594937403191918,NA,NA,NA,NA,2
"678",750,9.74768031053904e-06,0.82257794124251,0.37108763512132,0.643369080278241,0.00028118309299495,0.744629111045167,NA,NA,NA,NA,4
"679",751,9.11937787974753e-08,0.917621785807741,0.36283444184292,0.584355181027302,0.00934812761582451,0.720484876070977,NA,NA,NA,NA,7
"680",752,0.00307799305155717,0.754420297419496,0.476022255097668,0.709034198862762,0.00932851108976015,0.718557100850515,NA,NA,NA,NA,2
"681",753,6.39050393904013e-08,0.924397107175106,0.871949415346472,0.610929383126011,0.0005438121790068,0.761683346395047,NA,NA,NA,NA,11
"682",754,0.00148326272550835,0.85398893339707,0.046050342339564,0.673546543697784,0.000160438314358802,0.764601285964574,NA,NA,NA,NA,2
"683",755,4.44301916285699e-07,0.904805858392523,0.0106747639788589,0.784594422696386,1.46666442682205e-07,0.835719987012339,NA,NA,NA,NA,10
"684",756,1.69523711383333e-08,0.904275589740351,0.207477626215193,0.768702417512365,4.21852380776527e-07,0.839235935539329,NA,NA,NA,NA,9
"685",757,4.21585726168243e-07,0.901189648019978,0.0530756683328691,0.744268443072829,9.56069124914572e-08,0.830166269726438,NA,NA,NA,NA,11
"686",758,2.97898066675011e-09,0.953682547223148,0.359682338517513,0.521113641317141,0.000363047513288265,0.7302164398203,NA,NA,NA,NA,11
"687",759,0.00110959623160992,0.804815872295377,0.0255505492281728,0.72000076367101,0.000744218152591797,0.737866879612973,NA,NA,NA,NA,2
"688",760,2.1222798043215e-05,0.88452368357338,0.270761256250473,0.635367620350944,0.000237938532990562,0.738977839935522,NA,NA,NA,NA,6
"689",762,9.95507970099046e-10,0.864656607612395,0.296750888176437,0.597454938098699,7.73559970711856e-07,0.753202977344263,NA,NA,NA,NA,8
"690",763,3.57767306122185e-10,0.95108806004721,0.223052348140791,0.718230847020756,1.98704440174036e-07,0.827887328606011,NA,NA,NA,NA,11
"691",764,0.000469313324353036,0.745266628654148,0.0785203040412045,0.760112340626647,0.000246398859187602,0.73545152723591,NA,NA,NA,NA,2
"692",765,0.000628239682015481,0.856540226370028,0.718222888708935,0.619437596618765,0.0308605628091884,0.729067572482903,NA,NA,NA,NA,4
"693",766,2.08244455858428e-09,0.924397563611644,0.981523218612906,0.57433327632569,0.000130344394160459,0.733806341469925,NA,NA,NA,NA,9
"694",767,2.04807654879689e-07,0.915065312146766,0.628764519011027,0.616830253307867,6.43300084448132e-05,0.771751729842577,NA,NA,NA,NA,8
"695",768,1.44435558166129e-05,0.915669681027142,0.010952427851708,0.735469998268651,1.36614678259891e-06,0.800179288182344,NA,NA,NA,NA,7
"696",769,4.31270539170249e-07,0.881658967646034,0.00955421045841614,0.789950501478072,1.24585109952392e-07,0.813128839860519,NA,NA,NA,NA,10
"697",772,5.25695308007892e-08,0.903637526653279,0.525248017400274,0.75660737144387,1.00154827987018e-05,0.822434641253775,NA,NA,NA,NA,10
"698",773,9.68137428274969e-08,0.90310825714397,0.471800359029043,0.659352511677022,0.00172742048411914,0.76047517900692,NA,NA,NA,NA,9
"699",774,4.05970578003087e-07,0.845059100887727,0.428757351542855,0.643744514352701,2.89226005315449e-05,0.734917937500527,NA,NA,NA,NA,5
"700",775,0.00013287516055798,0.872530271646588,0.642199056872777,0.54707173935094,0.00201010063588903,0.704358484574096,NA,NA,NA,NA,5
"701",776,4.0178345687803e-06,0.90184893435108,0.577431500376924,0.569519285766674,0.000314234130369414,0.703046892774005,NA,NA,NA,NA,5
"702",777,5.78176046682758e-12,0.990194234406178,0.169153533948493,0.610778709534296,5.41050562256764e-08,0.798851734748453,NA,NA,NA,NA,23
"703",778,1.99082344197483e-07,0.953782583392686,0.0387010460457985,0.81624100135133,5.5977293014794e-07,0.865909147565658,NA,NA,NA,NA,9
"704",779,0.000214710068872933,0.866857238854542,0.618513379240372,0.57038791814388,0.00130818498843466,0.704895864953115,NA,NA,NA,NA,2
"705",780,3.90816776570314e-08,0.956136960269998,0.056574373303616,0.680284361912825,1.13711837239055e-07,0.813206638228741,NA,NA,NA,NA,11
"706",781,6.77099398075316e-09,0.958677211374424,0.444014107012198,0.573843971324294,0.00119523113434741,0.745843256679756,NA,NA,NA,NA,13
"707",782,1.96347153863954e-08,0.948375494647194,0.231541263296353,0.681852442779755,2.24410831678408e-07,0.810209815700592,NA,NA,NA,NA,12
"708",783,1.33719069638836e-10,0.921274293863307,0.275788533251376,0.674151966702019,5.05154830904869e-08,0.789292344541183,NA,NA,NA,NA,11
"709",784,2.54373475165766e-06,0.901182791183616,0.018120230328547,0.763696337899613,5.09267394994504e-06,0.798157157870404,NA,NA,NA,NA,11
"710",785,0.000539855956601775,0.865277512079379,0.252028086444536,0.73704784904753,0.000677516993056436,0.790206624600757,NA,NA,NA,NA,5
"711",786,2.97962716982539e-07,0.87406333387395,0.0780850374836442,0.767812984499527,5.76943583399718e-07,0.812167174402127,NA,NA,NA,NA,8
"712",787,3.22296594892144e-08,0.874301097761034,0.786503761789659,0.592507434798138,0.000949155519518108,0.740563275880704,NA,NA,NA,NA,6
"713",788,9.99573083720615e-07,0.94349421196206,0.495593551106877,0.670080952006214,0.000119672979819439,0.820123704343845,NA,NA,NA,NA,10
"714",789,1.64016319665201e-06,0.912209884826615,0.362314958874856,0.642458145768426,8.21522091976061e-05,0.76027196335216,NA,NA,NA,NA,10
"715",790,1.2488521858997e-08,0.914448453960022,0.395555466061919,0.729720969351912,5.18397015758e-06,0.813960343686018,NA,NA,NA,NA,7
"716",791,1.70107354735999e-08,0.944364343951505,0.309582668039415,0.576906368160421,5.29762429356964e-06,0.764144399029588,NA,NA,NA,NA,11
"717",792,1.10863103931321e-05,0.79745910166172,0.373732298088767,0.643779126416722,0.000137548865630179,0.733379081066251,NA,NA,NA,NA,3
"718",793,9.11048075407273e-10,0.922499940321803,0.525849009993515,0.604163307063301,1.76138373483857e-06,0.775051815185909,NA,NA,NA,NA,12
"719",794,3.2675322821592e-06,0.934465082040577,0.678678980183401,0.680073969605191,2.07280160256206e-06,0.789287527862026,NA,NA,NA,NA,9
"720",795,1.38596339125549e-09,0.946618650595404,0.172975310514292,0.692508500833902,1.16543857207395e-06,0.803310310260055,NA,NA,NA,NA,11
"721",796,1.83257848024859e-07,0.974461458603685,0.0365022746341681,0.666364083319226,4.34416721806539e-07,0.801633377024285,NA,NA,NA,NA,9
"722",797,4.64962260693966e-07,0.929485772071387,0.0852422927735592,0.781659350272525,3.40589243677463e-07,0.853986594788112,NA,NA,NA,NA,10
"723",798,2.44069606926464e-10,0.921518914795736,0.0121284774234163,0.704589631329232,2.1268043998303e-10,0.827104969483029,NA,NA,NA,NA,16
"724",799,3.55063942918202e-05,0.86387461545849,0.0182581040135844,0.697521347864025,0.000385107702901271,0.785664301735395,NA,NA,NA,NA,3
"725",800,1.69646480359302e-09,0.991033676743642,0.573133173053337,0.610108391579275,4.07341994362581e-06,0.775991396323056,NA,NA,NA,NA,13
"726",802,1.11470210229102e-09,0.963513397609964,0.0825561860061953,0.613253136391857,8.09785072766612e-07,0.756645814992504,NA,NA,NA,NA,13
"727",803,7.26212310392674e-08,0.93782009555827,0.54460674534107,0.748437497407924,3.57402925332642e-05,0.801877665221943,NA,NA,NA,NA,8
"728",804,0.000285708773727444,0.776252870999691,0.815883027961125,0.707381553309221,0.00377924724277286,0.742461427656916,NA,NA,NA,NA,2
"729",806,0.000119033040389305,0.919341951463341,0.0119840110548191,0.70684449365509,4.16199563452503e-06,0.814547989809473,NA,NA,NA,NA,6
"730",807,1.6273355781854e-07,0.905629149744826,0.00765827159508826,0.713958926656232,6.35467242040203e-08,0.836758932864544,NA,NA,NA,NA,11
"731",808,1.5953306429054e-05,0.874725167495366,0.0199562130059096,0.576843445800893,4.45512292351823e-07,0.723334613974781,NA,NA,NA,NA,7
"732",809,8.74501588775385e-07,0.935610683827554,0.337896019928107,0.66285513997757,4.26753808727566e-05,0.767362699125838,NA,NA,NA,NA,9
"733",810,8.7630499906875e-08,0.902257667320544,0.554933772099863,0.613401779518315,3.71664738183602e-06,0.76156283208125,NA,NA,NA,NA,5
"734",812,1.83879090026126e-11,0.984143569663598,0.226813129579917,0.652360454472249,5.17971420056497e-08,0.809752023237347,NA,NA,NA,NA,16
"735",813,7.33767649008148e-08,0.942148457850143,0.241109748687741,0.652394968244297,2.98013317841767e-05,0.765223525647942,NA,NA,NA,NA,13
"736",814,1.29455649401052e-09,0.997289456871572,0.122263583653403,0.621163629857282,3.80147816674283e-07,0.783745227891685,NA,NA,NA,NA,16
"737",815,0.000329802021564866,0.81424979576051,0.216586756965636,0.68618776086374,0.00380785980474725,0.732862070822046,NA,NA,NA,NA,4
"738",816,1.71772809284065e-10,0.919950237635397,0.18093688638103,0.697483436889233,4.12639153079629e-09,0.825005925501682,NA,NA,NA,NA,8
"739",817,9.81876533760658e-13,0.97091380465589,0.0218046718702012,0.723861142226899,4.22150945368027e-10,0.831693961190404,NA,NA,NA,NA,12
"740",818,1.70190547954183e-10,0.951457344918669,0.00842252325311612,0.649928899949863,1.71400430328958e-07,0.789405766008951,NA,NA,NA,NA,9
"741",820,1.76438778994963e-08,0.955258922531132,0.99622532434138,0.678489331702754,0.000489024481046404,0.827364496208737,NA,NA,NA,NA,8
"742",823,7.372332900282e-10,0.95844334110881,0.814877481842313,0.668830484476105,4.75248543516703e-06,0.815923721090581,NA,NA,NA,NA,10
"743",824,1.59305016003588e-10,0.9609966509596,0.0452143556608891,0.795824024855377,8.03014594379915e-09,0.8544915771295,NA,NA,NA,NA,12
"744",825,5.78851031539299e-09,0.957150490925255,0.100511315262966,0.78151003067267,7.18467806636745e-07,0.848439563154811,NA,NA,NA,NA,9
"745",826,0.000101769100633045,0.827417554170369,0.169936973856148,0.72641316230633,0.000280409582874011,0.77124954117235,NA,NA,NA,NA,8
"746",828,3.64115603817863e-07,0.896376493958221,0.0578078261468586,0.726984282009783,2.08059826309508e-05,0.804247336121537,NA,NA,NA,NA,10
"747",829,1.25334864855518e-08,0.963771022430536,0.0860830706170137,0.707246243448955,1.75019036002871e-08,0.800293386430988,NA,NA,NA,NA,16
"748",830,4.81422795560816e-08,0.859385774442311,0.181024724191445,0.603232768027483,1.25141849984751e-06,0.721047724054399,NA,NA,NA,NA,5
"749",831,3.76973415939126e-09,0.957089335536278,0.634414219083002,0.656511249616831,9.37364727965665e-06,0.785977936982468,NA,NA,NA,NA,7
"750",832,3.94095298291416e-09,0.946602659409182,0.810773709313688,0.560570159641217,4.43018107695265e-06,0.77724631979809,NA,NA,NA,NA,11
"751",833,4.63062279778829e-05,0.912498576528956,0.779146163609518,0.67929296724448,0.00159870868828028,0.749910248351738,NA,NA,NA,NA,7
"752",834,1.48941874422275e-08,0.934433394772472,0.011527401186796,0.734964004924017,6.16083167104523e-07,0.838781747944774,NA,NA,NA,NA,11
"753",835,8.91001951217074e-13,0.97290367102221,0.122637720579216,0.660664482771276,5.70944892189562e-08,0.80278698833537,NA,NA,NA,NA,12
"754",836,5.46699606330116e-05,0.791053785065495,0.192072866468927,0.727327323496995,0.000797316082453009,0.70835956553003,NA,NA,NA,NA,3
"755",837,6.64172941833797e-12,0.965132702372552,0.0586289234123737,0.755393105305008,6.57467097927746e-09,0.838385696733758,NA,NA,NA,NA,14
"756",838,4.6938154826163e-06,0.90251973971373,0.431471092099219,0.61505726222563,8.97944701502946e-05,0.722035316266262,NA,NA,NA,NA,8
"757",839,3.14176039422308e-07,0.853251189739699,0.444476444617671,0.681573301756267,4.44725959069346e-05,0.758262350574522,NA,NA,NA,NA,4
"758",840,1.43968990790578e-06,0.812774568359918,0.0424133293148007,0.755553140842535,2.12542220490119e-06,0.777345953814849,NA,NA,NA,NA,3
