,p_val,avg_logFC,pct.1,pct.2,p_val_adj
ACE,0.756758699134277,-0.00930133296796896,0.032,0.035,1
YME1L1,0.756765258056343,0.0346128585942559,0.621,0.644,1
PDAP1,0.75697558872033,0.0164121742129981,0.692,0.719,1
MICOS10,0.757084907897418,-0.0345239179195962,0.925,0.922,1
NUDT7,0.757130624079623,0.00671395930206572,0.052,0.048,1
JCHAIN,0.757187098107124,-0.543071102423899,0.118,0.124,1
RARS2,0.757365630392525,0.00226456375252393,0.296,0.285,1
C12orf57,0.757563822075104,-0.016340817510897,0.98,0.98,1
CEPT1,0.757615597777614,-0.0155757295927998,0.145,0.15,1
ISCA2,0.757637506562815,-0.00595467127702864,0.231,0.239,1
FCGR2A,0.757637985877679,0.0235060455444621,0.058,0.054,1
DSG1,0.757672897263249,-0.0208904375998246,0.01,0.008,1
TFPI,0.75775508610327,-0.00167188436068955,0.661,0.706,1
PDE7A,0.757767425554443,-0.0232814144337275,0.113,0.117,1
CENPH,0.758238705341176,0.00670900707864113,0.045,0.041,1
IL1RL1,0.758309845442291,-0.0352677102500632,0.028,0.031,1
TIGD1,0.758320694928273,-0.0045356368949547,0.03,0.033,1
ZNF473,0.758502404917623,-0.00136132551769865,0.028,0.031,1
TRAIP,0.758817812956284,-0.0112914300909911,0.01,0.008,1
ANTXR2,0.758906980841728,-0.0162059684741889,0.463,0.487,1
PACS1,0.758971383891022,-0.00740627826056861,0.3,0.285,1
AGAP1,0.759163564476496,0.0440457154132051,0.243,0.244,1
ZNF658,0.759238773376028,0.00198581810611977,0.05,0.046,1
PLPP2,0.759333668366095,-0.0383706401066925,0.087,0.091,1
TSPAN33,0.759433011410741,0.00828505153410684,0.053,0.05,1
NDUFS4,0.759548357220016,-0.0159940816209754,0.594,0.611,1
ZSCAN25,0.760167842577666,-0.00122373643492031,0.043,0.04,1
GADD45A,0.760347431329396,0.0373342071312549,0.539,0.579,1
CENPW,0.760380717048162,-0.00554642761435478,0.128,0.134,1
IGFBP6,0.760839219698409,-0.010626833350404,0.712,0.748,1
BMPR1B,0.760843739369698,0.00991770495799216,0.012,0.01,1
ALG12,0.760990310131682,-0.0049019527478471,0.111,0.117,1
TRPA1,0.761172263108719,-0.0113086423662944,0.078,0.083,1
ZNF677,0.761260272103124,-0.0117825115167023,0.195,0.2,1
ERCC8,0.761366359182767,0.0035643503991695,0.048,0.045,1
PEX10,0.761406425431925,-0.00799954223039394,0.103,0.109,1
DDRGK1,0.761547806524013,-0.00387031084567491,0.517,0.51,1
STAU1,0.761654375456984,-0.00332948088658613,0.657,0.715,1
EIF2D,0.76183452463832,0.00564304207126826,0.223,0.216,1
ZSCAN29,0.761878779415436,0.01139064409226,0.065,0.061,1
ZCCHC24,0.761902361933846,-0.00168053496555765,0.641,0.653,1
EIF3H,0.761968239686063,-0.0196888005082994,0.86,0.886,1
SAMD14,0.76206053717818,-0.00294201105967664,0.03,0.033,1
MACROD2,0.76206053717818,-0.00294201105967664,0.03,0.033,1
FRAT1,0.762065795948972,-0.00451512323285488,0.03,0.033,1
SGPP1,0.762275016978809,0.000904944236484184,0.111,0.106,1
HIVEP1,0.76250022050826,0.00426090123438147,0.193,0.186,1
RINT1,0.762773648776588,-0.00693594247624846,0.075,0.079,1
TPM4,0.762777273295982,-0.00591973276421021,0.962,0.985,1
GSS,0.762816954498705,-0.0120822512903268,0.176,0.183,1
CD46,0.763139330783192,0.0194917433436681,0.674,0.701,1
CDA,0.763251431443818,-0.00918957898915711,0.033,0.036,1
THAP8,0.76332799999781,0.0098366422255257,0.067,0.063,1
FUZ,0.763568913143346,-0.00223345265711353,0.098,0.092,1
SNX10,0.763671129619334,-0.00215890762697635,0.158,0.165,1
MIF4GD,0.764120069807837,-0.0132520336102769,0.131,0.137,1
FANCI,0.764477279480996,-0.0107934285711316,0.032,0.035,1
CASTOR1,0.764539433375254,0.00514533152943911,0.053,0.05,1
CBWD3,0.764912621240169,-0.00437334533781667,0.043,0.04,1
DHRS7C,0.765068164863087,0.0050117261891377,0.012,0.01,1
TSFM,0.76506934540876,0.00828505153410677,0.012,0.01,1
STS,0.76508782982087,-0.00369113951260899,0.098,0.092,1
TMEM70,0.76520909822601,0.0082850515341068,0.248,0.243,1
APOD,0.765231063818306,0.191461534067362,0.842,0.866,1
HDHD5,0.765253162639095,0.000926666602919693,0.116,0.111,1
RGS18,0.765318247717452,-0.0129402350811749,0.008,0.01,1
PCDHGA6,0.765403804492992,-0.00447429221965306,0.03,0.033,1
TACSTD2,0.765772052741846,-0.0364215335542233,0.181,0.186,1
KLHL29,0.766228146095459,-0.00133040716533511,0.03,0.033,1
PGPEP1,0.766340238046645,-0.000106606102141499,0.163,0.155,1
PEX16,0.766352876006444,-0.016040472233334,0.196,0.201,1
MND1,0.766479866711731,0.00665505932317585,0.012,0.01,1
TAC1,0.766479878813563,0.0163953960715605,0.012,0.01,1
TIMELESS,0.766625851836876,0.00186448373118401,0.028,0.031,1
RPS16,0.766728067284305,-0.00202383060632272,1,1,1
HSPB7,0.767007329694282,0.00515515852517925,0.052,0.048,1
DNAJA2,0.767165656347605,0.0243424884299654,0.544,0.561,1
SLC38A10,0.767167156529665,0.0108425976852239,0.248,0.241,1
ZNF772,0.767182827529784,0.00337103673167779,0.012,0.01,1
ADAMTS19,0.767232797455303,-0.00808192593009855,0.008,0.01,1
CCDC141,0.76723281169048,-0.0145544404357159,0.008,0.01,1
PIGZ,0.767303133607982,0.00515515852517925,0.055,0.051,1
SH3RF3,0.767349023180132,0.0165609608379665,0.173,0.168,1
ADCK5,0.767502823182506,0.00357916049669411,0.052,0.048,1
UFD1,0.767507944776403,-2.2369035749259e-05,0.404,0.394,1
NPTX2,0.767769591036316,-0.0125490353687352,0.078,0.083,1
PLEKHF2,0.767847202270237,-0.0207867632878702,0.118,0.122,1
H2BC3,0.768242648416461,0.00174908055432139,0.012,0.01,1
NUDCD2,0.768291724370638,-0.0118108124690313,0.424,0.403,1
MSX2,0.768402233592231,-0.00274736926946987,0.047,0.043,1
PPP1R21,0.76856742638432,-0.00194148024972451,0.12,0.114,1
PENK,0.768596831345203,0.036949434421674,0.012,0.01,1
CA11,0.768759079574443,0.00197588234084207,0.05,0.046,1
DHDDS,0.768849672317967,-0.0114617114007276,0.146,0.152,1
DAP3,0.76908459699323,0.0107151863873988,0.293,0.285,1
TBCE.1,0.769110953207412,-0.00439340672566409,0.043,0.04,1
PCDHGB2,0.769148662715075,-0.00482989054372109,0.008,0.01,1
CCDC71,0.769152194014119,0.00514533152943911,0.053,0.05,1
PIP5KL1,0.769299084403074,0.00172765098794778,0.012,0.01,1
NEURL1,0.769299084403074,0.00172765098794778,0.012,0.01,1
P2RY11,0.769299084403074,0.00172765098794778,0.012,0.01,1
ZNF79,0.769300807317485,0.00337907276525231,0.012,0.01,1
BMP8B,0.769301955905654,0.00338708255855978,0.012,0.01,1
SLX4IP,0.769449433182721,-0.00847086219433217,0.077,0.081,1
C12orf43,0.769486235380383,0.0153223782546832,0.156,0.152,1
ZNF738,0.769645266155434,-0.00857358529030977,0.073,0.078,1
SLC51A,0.769653827024621,0.0017383833077924,0.012,0.01,1
STKLD1,0.769653827024621,0.0017383833077924,0.012,0.01,1
NT5E,0.769716689953558,-0.0301812292936892,0.313,0.309,1
VCPKMT,0.769847381582973,-0.00363759342279941,0.103,0.097,1
MOAP1,0.769899473119225,0.0168687952254985,0.146,0.142,1
PANK1,0.76997974064819,0.000265762367487127,0.03,0.033,1
VPS11,0.77044282203328,-0.00598052562471549,0.141,0.134,1
SIX3,0.770496202496193,-0.0242507385172906,0.038,0.041,1
TRDMT1,0.770820791938103,-0.00378145987900964,0.078,0.083,1
UXS1,0.770904116830628,-0.00351836419077764,0.208,0.201,1
ARMC9,0.770912135469571,0.00828505153410669,0.231,0.226,1
HLA-DOB,0.771065835156554,-0.00319989833279017,0.008,0.01,1
AL031708.1,0.771065835156554,-0.00319989833279017,0.008,0.01,1
KCNN1,0.771065835156554,-0.00319989833279017,0.008,0.01,1
NANOS3,0.771065835156554,-0.00645723020309657,0.008,0.01,1
RDH12,0.771065835156554,-0.00808192593009855,0.008,0.01,1
KCNB1,0.771066956326717,-0.00480842521291276,0.008,0.01,1
RIMS2,0.771067790888759,-0.0291608210418837,0.045,0.048,1
VPS37D,0.771135809346376,0.00672377096715434,0.058,0.054,1
CNR1,0.771420886363004,-0.00312501520392396,0.012,0.01,1
GNLY,0.771445387239275,-0.0351780802097875,0.075,0.079,1
H2BC6,0.771772247551936,9.49975640623865e-05,0.012,0.01,1
RBM14-RBM4,0.771772247551936,9.49975640623865e-05,0.012,0.01,1
AC009070.1,0.771772247551936,9.49975640623865e-05,0.012,0.01,1
TEKT3,0.771772247551936,9.49975640623865e-05,0.012,0.01,1
RPH3AL,0.771772247551936,-0.00316233430624401,0.012,0.01,1
VASN,0.771822365678504,0.00140034275660972,0.539,0.559,1
HMOX1,0.771832143790676,0.0220362231469312,0.07,0.066,1
CCL18,0.771835217468397,-0.00472326197889401,0.008,0.01,1
PCYOX1,0.771928489755601,0.00483974235519413,0.557,0.558,1
SRSF11,0.771998351210468,-0.00717304461860868,0.815,0.822,1
PAN2,0.77213054386088,0.00364467197760455,0.062,0.058,1
PRSS35,0.772218690797402,-0.00964533918432232,0.008,0.01,1
NUP35,0.772339399782406,-0.00378145987900964,0.093,0.087,1
FCN1,0.772603056576811,-0.00472326197889401,0.008,0.01,1
OGFOD1,0.772804895729833,-0.00866450677966629,0.15,0.155,1
VARS2,0.772816943306135,-0.00758829762218328,0.035,0.038,1
FPR2,0.772835210014466,-0.00147112341125785,0.012,0.01,1
SLC45A3,0.772984264712901,-0.00156724490890477,0.008,0.01,1
SYN1,0.772984264712901,-0.00156724490890477,0.008,0.01,1
SERPINB2,0.772984264712901,-0.00156724490890477,0.008,0.01,1
ANKEF1,0.772984264712901,-0.00156724490890477,0.008,0.01,1
KCNB2,0.772984264712901,-0.00156724490890477,0.008,0.01,1
HCN2,0.772985655115641,-0.00318108555353728,0.008,0.01,1
GPR146,0.772985655115641,-0.00480842521291276,0.008,0.01,1
ZNF774,0.772985655115641,-0.00480842521291276,0.008,0.01,1
TMEM106A,0.773101222407194,-0.00279978089038611,0.045,0.041,1
RALGAPA2,0.7731393546147,0.011357250571077,0.072,0.068,1
SHCBP1,0.773369646159301,-0.00155109334260636,0.008,0.01,1
CYP4F3,0.773753720448264,0.0017383833077924,0.008,0.01,1
IL2RA,0.773895473318201,-0.0126665609516714,0.012,0.01,1
TIGD5,0.773926064794653,0.00828505153410687,0.08,0.076,1
SHMT2,0.774103590825961,0.0260745930976051,0.248,0.246,1
UTS2,0.7742475589554,-0.00153499464686853,0.012,0.01,1
PROX1,0.7742475589554,-0.00153499464686853,0.012,0.01,1
TNK2,0.774286599911442,0.00828505153410687,0.072,0.068,1
NPC1,0.774362551677298,-0.0179938329297336,0.115,0.119,1
UEVLD,0.774503594957807,0.000904944236484184,0.11,0.104,1
TRPV2,0.774556405337311,0.00403274179557653,0.151,0.145,1
COL6A6,0.774789389553749,-0.0111040719017344,0.038,0.035,1
PFKM,0.774878298039547,0.00276779615935221,0.178,0.172,1
LUC7L3,0.774885786538822,-0.0221015580341299,0.782,0.817,1
SIRPB1,0.774956933735245,-0.00633746733343501,0.012,0.01,1
DPH2,0.775040692105603,0.00198581810611977,0.048,0.045,1
PAIP2,0.775045571522841,-0.00739276118512311,0.679,0.701,1
CNEP1R1,0.775157786767578,0.0082850515341068,0.072,0.068,1
EFNA1,0.77522580296023,0.00367320631154391,0.065,0.069,1
REEP3,0.775268978173426,0.033542905682832,0.614,0.642,1
ATG16L2,0.775279038616201,-0.00995253601567404,0.077,0.081,1
WNT7B,0.77528989543751,0.00337103673167779,0.008,0.01,1
ZCCHC18,0.77528989543751,0.00172765098794778,0.008,0.01,1
SERF1A,0.77528989543751,8.15600812790352e-05,0.008,0.01,1
FBXO24,0.77528989543751,8.15600812790352e-05,0.008,0.01,1
DNHD1,0.77528989543751,8.15600812790352e-05,0.008,0.01,1
SULF1,0.775299523539776,0.134526943244288,0.483,0.526,1
TMEM91,0.775411040449278,-0.0135657814140016,0.121,0.114,1
CPZ,0.775450284884424,-0.00106081088413092,0.055,0.051,1
ATP6V1C2,0.775663780312271,-0.0096161587951333,0.012,0.01,1
CABP1,0.775675291557334,9.49975640623865e-05,0.008,0.01,1
TMEM177,0.775704086372525,-0.0024760054221914,0.073,0.078,1
DNAJC30,0.775842075137054,-0.00552732275350451,0.168,0.175,1
SLC25A6,0.776410500192533,-0.0164496849426206,0.98,0.987,1
PDZRN4,0.776444182679231,0.00828505153410692,0.008,0.01,1
PPP1R18,0.776685061829008,-0.0171246639912613,0.278,0.266,1
CFLAR,0.776721937421453,0.0173348870540246,0.631,0.655,1
SIN3B,0.77691617849382,0.000482671249921907,0.226,0.218,1
CMSS1,0.776975969423785,0.00955974896610734,0.216,0.226,1
FAM89B,0.776978305406857,-0.0331935985593472,0.599,0.597,1
ZNF844,0.777032320373007,0.00674064968273262,0.068,0.064,1
DUSP28,0.777052013638738,0.00200559604926362,0.055,0.051,1
VSIG2,0.777597342859215,0.00172765098794778,0.008,0.01,1
FAHD1,0.77770800762894,-0.0039683352716581,0.195,0.186,1
DYNLL1,0.777930148216855,0.00492702368722719,0.995,0.998,1
PKP3,0.77797834777183,-0.0183414235812153,0.042,0.045,1
KLF16,0.778079857884351,0.0172537215168671,0.095,0.091,1
TM9SF1,0.778265416216145,0.000551060934370518,0.065,0.069,1
ACSF2,0.778311148641348,-0.00916186206961385,0.038,0.041,1
PPP1R14C,0.778370789611564,0.00828505153410677,0.013,0.012,1
TMEM30B,0.778413690721351,-0.00421511123012464,0.052,0.048,1
GPHN,0.778452177827659,-0.00494071068515441,0.111,0.106,1
SAC3D1,0.778464117344639,-0.00840518290627182,0.158,0.163,1
KBTBD4,0.778714690581164,0.00056300544019651,0.065,0.069,1
ITPKB,0.778770549086871,0.00519862933091746,0.07,0.066,1
ZNF41,0.778947846865438,0.000291403853361204,0.033,0.036,1
C14orf93,0.778947846865438,-0.00131502219491249,0.033,0.036,1
NPM3,0.779200637782011,-0.0042761743388664,0.161,0.168,1
RGS14,0.779216175888402,0.00364467197760455,0.063,0.059,1
ASPHD1,0.779385676892245,0.00359387795822668,0.057,0.053,1
FAM228B,0.779560267134967,-0.00625585238840465,0.206,0.213,1
ADSS2,0.77969236976094,0.0050330161477295,0.374,0.368,1
HACD4,0.779755749706344,0.00828505153410677,0.211,0.206,1
KDELR3,0.780106034345916,-0.0512077082486445,0.301,0.297,1
EPAS1,0.780242703495425,0.0256229471394375,0.636,0.644,1
NCF1,0.780319765679392,0.00077186818332356,0.06,0.056,1
TMEM259,0.780483529542468,-0.0192882753699928,0.406,0.401,1
NEK11,0.780515773276967,0.00364467197760455,0.065,0.061,1
PDE4DIP,0.780607253465217,-0.0166228363788558,0.246,0.234,1
GRM7,0.780681068207494,0.00337907276525231,0.013,0.012,1
ANLN,0.780683939879811,0.0115056662341491,0.013,0.012,1
PCNA,0.780903750934444,-0.0100640871340896,0.215,0.205,1
ZNF587B,0.781000612518727,-0.00443372087366789,0.035,0.038,1
MED10,0.781021159589475,-0.00208669226267488,0.582,0.609,1
IDH3A,0.781081923872035,-0.00282617389096385,0.168,0.16,1
CFAP410,0.781433640214079,0.0120002260859704,0.27,0.266,1
ASAP1,0.781498213298861,-0.00167290129932796,0.626,0.658,1
EIF2B3,0.781516784117114,-0.00528367767196203,0.195,0.186,1
C3AR1,0.781674982530425,0.00341095577586156,0.013,0.012,1
FAAP100,0.781912193049037,-0.00544514127779526,0.077,0.081,1
DCTD,0.781939570194717,-0.0174290539049125,0.356,0.36,1
SPIB,0.782005819297017,0.0179781807397664,0.013,0.012,1
TRIM3,0.782058230107083,-0.0107028607105845,0.038,0.041,1
LTB4R,0.782064288450699,-0.00601225316671749,0.037,0.04,1
TAF8,0.782197028364167,-0.007418340394343,0.148,0.14,1
TRPC6,0.78219723144438,-0.0409051926566648,0.141,0.132,1
ITGAM,0.782750793076488,-0.0160865852871792,0.01,0.012,1
ELMOD3,0.782793640714546,-0.0118595145583604,0.136,0.129,1
CASP1,0.782849529455884,-0.00610368591799262,0.125,0.13,1
HDDC2,0.7829029174144,-0.00376988897124697,0.376,0.366,1
SIK1B,0.782993166841462,0.0017383833077924,0.013,0.012,1
ERP29,0.783176512895457,0.00777314980805777,0.887,0.904,1
INCA1,0.783325681302527,0.00174908055432139,0.013,0.012,1
NUDT16,0.783459946055226,0.006963174276191,0.211,0.223,1
CDC42,0.78349492650119,-0.00474005962459478,0.922,0.932,1
ZNF683,0.783546224374224,0.0259561940969178,0.015,0.013,1
ABCA3,0.783656332969699,0.000121740894945909,0.013,0.012,1
CARHSP1,0.783812318559926,0.0194500353977146,0.637,0.67,1
VAPA,0.783935536275517,0.0119126250405419,0.82,0.848,1
TMEM176A,0.783984847727322,0.00251227244836572,0.772,0.802,1
ADGRG3,0.783988409716933,-0.00147112341125785,0.013,0.012,1
PCDHB4,0.783996155399564,0.000515004672175093,0.05,0.046,1
UNC93B1,0.784055235462367,0.0148338634130124,0.223,0.216,1
RP9,0.784397071617479,-0.00623665580051039,0.196,0.201,1
RBM41,0.784411231178385,-0.00480604451277278,0.118,0.124,1
PIGO,0.784448221333387,0.00520338499669872,0.07,0.066,1
B4GAT1,0.78473299314723,-0.00719731261427009,0.153,0.158,1
RCSD1,0.784904701386602,-0.0175413480257915,0.1,0.094,1
CD2,0.784924853640987,-0.00517410183989792,0.093,0.087,1
PTGES2,0.78502520742992,-0.0347455574769583,0.266,0.267,1
ARSB,0.785266078320224,0.000502911092051819,0.06,0.056,1
SLC35G1,0.785291685654888,-0.0012843994820439,0.035,0.038,1
EFCAB13,0.785310874476984,0.0017597428991843,0.013,0.012,1
PGAP4,0.785339438206798,-0.00266110936339033,0.057,0.053,1
RHOU,0.785343780387477,-0.00242660406082099,0.067,0.063,1
CANT1,0.78561479092899,-0.00109211027849007,0.196,0.203,1
NTN1,0.785640120900418,0.000108391096861483,0.013,0.012,1
RSAD2,0.785867458961241,0.0243320771316244,0.092,0.087,1
STX5,0.785935557561211,-0.00137685937762988,0.304,0.294,1
ZNF404,0.785944359892482,-0.00643312093991474,0.01,0.012,1
COL4A3,0.785944393333567,-0.00805518131178263,0.01,0.012,1
IGSF10,0.785972632872415,0.000121740894945909,0.013,0.012,1
ZNF226,0.786301622790539,0.00544817019890725,0.145,0.14,1
MICU2,0.786343775874235,-0.00820232257491404,0.248,0.238,1
KRT17,0.786391504660732,0.0977462554344666,0.384,0.401,1
CD4,0.786469504355294,-0.0232892940644881,0.138,0.142,1
TMEM134,0.786498992903658,-0.0200521455992929,0.313,0.318,1
SLC22A15,0.786659966978874,-0.00285269287634905,0.037,0.04,1
DCUN1D5,0.786727106626945,-0.00598391826709194,0.316,0.305,1
CD58,0.786796283504899,-0.00650811764372389,0.098,0.092,1
PDE8A,0.786838547842659,-0.00524695468446937,0.19,0.182,1
TPP1,0.786850877529557,0.00207385144146605,0.404,0.391,1
RGS11,0.786885254062411,0.00520338499669872,0.073,0.069,1
SRC,0.786936387356034,-0.00542422639092646,0.08,0.084,1
NLRC5,0.787056955438457,-0.0110751957504347,0.085,0.089,1
ACADS,0.787191903325234,-0.00841996866589594,0.085,0.089,1
IGLV2-14,0.787258178221253,0.0255403816248688,0.035,0.038,1
MPC2,0.787439758753114,-0.00328691944970549,0.501,0.475,1
NDC1,0.787493414432564,-0.00441353180302046,0.038,0.041,1
CRISPLD2,0.787707299139658,0.0228741697102514,0.679,0.706,1
RAB23,0.787785156201217,0.0164866206475246,0.29,0.284,1
TLE5,0.787811813146533,-0.0292954490619772,0.857,0.886,1
COMTD1,0.787927047154629,-0.00447203146666414,0.146,0.14,1
INO80C,0.787985898283871,0.00676182199358526,0.083,0.079,1
EVPL,0.788289395678415,-0.00314364428951598,0.013,0.012,1
COG1,0.78837301313446,0.00678692391308476,0.092,0.087,1
SLC23A2,0.788498048332571,-0.0034971171641535,0.116,0.111,1
CRYZL1,0.7885351326884,-0.00267396225561251,0.181,0.173,1
CCPG1,0.788548510790181,0.0363461288849914,0.629,0.66,1
MNDA,0.788586492976608,0.0322467335477409,0.063,0.068,1
STYXL1,0.788668423844948,0.00521756446624498,0.075,0.071,1
DYNC1H1,0.788922346052981,0.00638811767410741,0.764,0.785,1
SELENOH,0.789103895507204,0.0212242339053041,0.532,0.528,1
ITGB7,0.789143335253133,0.00828505153410692,0.015,0.013,1
EPHB3,0.789210218369156,0.00828505153410676,0.1,0.096,1
EPHX2,0.789500449906287,0.00373614300773778,0.083,0.079,1
CNDP2,0.789793415061193,0.0133547708843574,0.233,0.228,1
BEND6,0.789812910401093,0.00288692776454957,0.178,0.172,1
CALML5,0.7898540397969,-0.00964533918432232,0.01,0.012,1
NLGN3,0.790208402020965,-0.00318108555353728,0.01,0.012,1
ZNF572,0.790208402020965,-0.00318108555353728,0.01,0.012,1
AC104389.5,0.790208402020965,-0.00318108555353728,0.01,0.012,1
LILRB2,0.790208402020965,-0.00318108555353728,0.01,0.012,1
PIGP,0.790209585749119,-0.0137703984890802,0.321,0.327,1
IL20RB,0.790565410772217,-0.00316233430624401,0.01,0.012,1
NOMO1,0.790797878619381,-0.00807219049066515,0.103,0.097,1
DTX3L,0.790980087874219,-0.012716338000281,0.251,0.254,1
EPRS1,0.790980383648654,-0.0180681318662316,0.534,0.55,1
RPL39L,0.791234887782846,-0.0063721062658666,0.2,0.206,1
ERVK3-1,0.791299489514836,0.00970651588148444,0.138,0.145,1
TRIM28,0.791358426789945,-0.0125148225765688,0.368,0.375,1
DUSP22,0.791364371513613,0.00264328762743887,0.153,0.147,1
FGF13,0.791381300311036,0.00222442692241578,0.073,0.069,1
ZNF574,0.7913993415855,-0.00103178604612369,0.06,0.056,1
NAXE,0.791431270120153,-0.0333133405406767,0.303,0.302,1
HTR2B,0.791432032506313,-0.00795896046828315,0.334,0.322,1
MTMR1,0.79148405960488,-0.00419560968950237,0.057,0.053,1
CTC1,0.791511968725611,-0.00910669117776233,0.04,0.043,1
CAVIN4,0.791635132437398,0.00338708255855978,0.015,0.013,1
CUX1,0.791746400648311,0.00278405534375925,0.639,0.644,1
ARL6,0.791851216700471,0.00206419165900432,0.067,0.063,1
NUDT2,0.791958229132744,-0.00330256363828096,0.333,0.322,1
MED22,0.791958766827915,0.000574913108139355,0.072,0.068,1
SKIV2L,0.791996525918938,-0.00829407726880453,0.088,0.092,1
TOP1,0.792056928558671,-0.0028882490640183,0.745,0.776,1
CSMD2,0.792070601203669,-0.00748814614298749,0.04,0.043,1
CYP2R1,0.792249306825116,-0.00439340672566409,0.04,0.043,1
FN3K,0.792249306825116,-0.00439340672566409,0.04,0.043,1
RPGRIP1L,0.792338886009315,-0.00186731992991096,0.125,0.13,1
KIAA1257,0.792342598309877,-0.00155109334260636,0.01,0.012,1
GNB3,0.792342598309877,-0.00155109334260636,0.01,0.012,1
C12orf60,0.792342598309877,-0.00155109334260636,0.01,0.012,1
GSC,0.792342598309877,-0.00155109334260636,0.01,0.012,1
SLC5A2,0.792342598309877,-0.00155109334260636,0.01,0.012,1
CRB3,0.792342598309877,-0.00155109334260636,0.01,0.012,1
GATD3B,0.792342598309877,-0.00155109334260636,0.01,0.012,1
KDM8,0.792344157837745,-0.00316233430624401,0.01,0.012,1
FCHO1,0.792344157837745,-0.00478703003324599,0.01,0.012,1
G6PC3,0.792550096080554,0.00131638221801364,0.171,0.165,1
IVL,0.792572343096993,0.000148310141045181,0.015,0.013,1
RASSF6,0.792700137940745,-0.001518948562514,0.01,0.012,1
ADAT3,0.792700137940745,-0.00153499464686853,0.01,0.012,1
BIK,0.792700137940745,-0.00153499464686853,0.01,0.012,1
CKAP2L,0.792701219157085,-0.00312501520392396,0.01,0.012,1
AGA,0.792850464153743,0.000165927095602647,0.193,0.185,1
SMG5,0.792984164614257,0.00678467615887227,0.092,0.087,1
ADPRM,0.793241233826775,0.0067801603546865,0.092,0.087,1
POMGNT2,0.793641243316856,0.00207385144146623,0.068,0.064,1
FAM3A,0.793848556471831,0.00700709608861477,0.241,0.236,1
SPATA24,0.794128944544815,0.00174908055432139,0.015,0.013,1
CPS1,0.794131054363559,0.00828505153410684,0.015,0.013,1
IRF4,0.794133790438155,0.00341886188293393,0.015,0.013,1
MVK,0.794162452147225,0.000502911092051819,0.063,0.059,1
ZNF562,0.794245885316817,0.00828505153410668,0.113,0.109,1
SUFU,0.794337663590045,-0.00381797063713683,0.08,0.084,1
YIPF1,0.794431220321984,-0.0106246028231853,0.116,0.12,1
AP4B1,0.79450313897481,0.00351177278144912,0.035,0.038,1
TMEM170A,0.794521855599238,-0.0112087431468943,0.221,0.228,1
COCH,0.794755115086556,0.000148310141045181,0.015,0.013,1
SLC10A6,0.794836292661498,9.49975640623865e-05,0.01,0.012,1
CMKLR1,0.794836292661498,9.49975640623865e-05,0.01,0.012,1
PITPNM2,0.794836292661498,9.49975640623865e-05,0.01,0.012,1
TJP3,0.794836292661498,9.49975640623865e-05,0.01,0.012,1
RIBC2,0.794836292661498,9.49975640623865e-05,0.01,0.012,1
F11R,0.794846647592377,0.0004295515937979,0.04,0.043,1
AJAP1,0.794910175041267,-0.00559335163797063,0.057,0.053,1
KNOP1,0.795052490848043,0.0106463277197868,0.304,0.3,1
CERCAM,0.795091006616649,0.00723847896343577,0.364,0.353,1
DNAAF1,0.795193836285504,0.000108391096861483,0.01,0.012,1
POGLUT2,0.795238963987834,-0.00191168648640835,0.126,0.12,1
AGPAT3,0.795257679937348,0.0150100264417808,0.195,0.19,1
GEMIN4,0.795359009160303,-0.0121078120290336,0.05,0.053,1
BBS4,0.795634812947981,-0.00539505236997329,0.176,0.168,1
ACTG1,0.795775219331437,0.00166881314235834,0.998,1,1
EFTUD2,0.79579370320807,-0.00792753644371598,0.11,0.114,1
RAB5C,0.795809609483245,-0.009027453758642,0.556,0.54,1
SATB2,0.795890362125722,0.00216882451667072,0.075,0.071,1
AARS2,0.79619939711129,0.000515004672175093,0.065,0.061,1
ZDHHC13,0.796209076598243,0.000539079419451458,0.065,0.061,1
IPO4,0.796299028747211,-0.00283499950997086,0.04,0.043,1
KCNAB2,0.796305321925657,-0.00439340672566409,0.04,0.043,1
NBPF15,0.79642782637909,-0.0040990076656148,0.06,0.056,1
GNPNAT1,0.796459482227517,-0.00883189040659094,0.206,0.213,1
GALK1,0.79669376151194,-0.0144568023020889,0.304,0.307,1
CLDND2,0.796939383593613,0.000121740894945909,0.015,0.013,1
ZNF257,0.796939383593613,-0.00150295483205607,0.015,0.013,1
FAM160B2,0.797098892741372,-0.0246397331623596,0.166,0.17,1
TLE2,0.797299024068424,0.00409217327407099,0.155,0.162,1
ACVR1B,0.797525427022576,-0.00379968768096522,0.087,0.091,1
EEF1D,0.797571062891243,-0.0101780732279098,0.997,1,1
ALKBH8,0.797992582175113,-0.00738925055933629,0.052,0.048,1
TRNAU1AP,0.798451494604535,0.000472511797313169,0.233,0.226,1
AMBRA1,0.798458725396751,0.000539079419451458,0.067,0.063,1
USP20,0.798512038264495,-0.0135908208226175,0.052,0.054,1
ARPC2,0.798636518803816,-0.0109266572713904,0.932,0.932,1
EVA1A,0.79891980917219,-0.00322586693203333,0.13,0.124,1
SLC50A1,0.798971106521339,-0.00501301677052465,0.211,0.203,1
ABHD14A,0.799171980071726,-0.0141318273804354,0.258,0.264,1
LCK,0.799211382084149,-0.0101486501547313,0.052,0.048,1
INPP5K,0.799560499127165,0.0052547461849278,0.093,0.089,1
NIPAL1,0.799752290256506,-0.00150295483205607,0.015,0.013,1
C5orf63,0.799752290256506,-0.00150295483205607,0.015,0.013,1
